LabSampleID,FinalID,LifeStageCode,LifeStageName,Distinct,BAResult,TaxonomicQualifier,LabResultPersonnelCode,ExcludedTaxaEntered,ExcludedTaxa,BenthicResultType
19958,Dytiscidae,L,Larva,1,1,I,"Pickard, D.",NA,NA,Quantitative
19958,Enochrus,L,Larva,0,4,None,"Pickard, D.",NA,NA,Quantitative
19958,Ischnura,L,Larva,0,4,None,"Pickard, D.",NA,NA,Quantitative
19958,Laccophilus,A,Adult,0,1,None,"Pickard, D.",NA,NA,Quantitative
19958,Ostracoda,X,Undefined,0,7,None,"Pickard, D.",NA,NA,Quantitative
19958,Physa,X,Undefined,0,315,None,"Pickard, D.",NA,NA,Quantitative
19958,Unionicolidae,X,Undefined,0,1,None,"Pickard, D.",NA,NA,Quantitative
19959,Berosus,L,Larva,0,1,None,"Pickard, D.",NA,NA,Quantitative
19959,Leptodiaptomus siciloides,X,Undefined,0,4,None,"Pickard, D.",NA,SAFIT_2006,Quantitative
19959,Arctodiaptomus dorsalis,X,Undefined,0,2,None,"Pickard, D.",NA,SAFIT_2006,Quantitative
19959,Daphnia sp. (DISTINCT),X,Undefined,0,392,None,"Pickard, D.",NA,SAFIT_2006,Quantitative
19959,Simocephalus sp.,X,Undefined,0,8,None,"Pickard, D.",NA,SAFIT_2006,Quantitative
19959,Corisella decolor,A,Adult,0,1,None,"Pickard, D.",NA,NA,Quantitative
19959,Corixidae,L,Larva,0,22,None,"Pickard, D.",NA,NA,Quantitative
19959,Acanthocyclops trajani,X,Undefined,0,13,None,"Pickard, D.",NA,SAFIT_2006,Quantitative
19959,Eucyclops elegans,X,Undefined,0,4,None,"Pickard, D.",NA,SAFIT_2006,Quantitative
19959,Macrocyclops albidus,X,Undefined,0,4,None,"Pickard, D.",NA,SAFIT_2006,Quantitative
19959,Dero,X,Undefined,0,4,None,"Pickard, D.",NA,NA,Quantitative
19959,Ostracoda,X,Undefined,0,27,None,"Pickard, D.",NA,NA,Quantitative
19959,Trichocorixa,L,Larva,0,4,None,"Pickard, D.",NA,NA,Quantitative
19959,Tubificidae,X,Undefined,0,5,I,"Pickard, D.",NA,NA,Quantitative
19960,Leptodiaptomus siciloides,X,Undefined,0,82,None,"Pickard, D.",NA,SAFIT_2006,Quantitative
19960,Chironomus,L,Larva,0,4,None,"Pickard, D.",NA,NA,Quantitative
19960,Ceriodaphnia sp.,X,Undefined,0,206,None,"Pickard, D.",NA,SAFIT_2006,Quantitative
19960,Simocephalus sp.,X,Undefined,0,18,None,"Pickard, D.",NA,SAFIT_2006,Quantitative
19960,Alona sp.,X,Undefined,0,1,None,"Pickard, D.",NA,SAFIT_2006,Quantitative
19960,Corixidae,L,Larva,0,5,I,"Pickard, D.",NA,NA,Quantitative
19960,Acanthocyclops trajani,X,Undefined,0,80,None,"Pickard, D.",NA,SAFIT_2006,Quantitative
19960,Dero,X,Undefined,0,12,None,"Pickard, D.",NA,NA,Quantitative
19960,Dicrotendipes,L,Larva,0,6,None,"Pickard, D.",NA,NA,Quantitative
19960,Ferrissia,X,Undefined,0,1,None,"Pickard, D.",NA,NA,Quantitative
19960,Hyalella,X,Undefined,0,91,None,"Pickard, D.",NA,NA,Quantitative
19960,Limnophyes,L,Larva,0,1,None,"Pickard, D.",NA,NA,Quantitative
19960,Ostracoda,X,Undefined,0,2,None,"Pickard, D.",NA,NA,Quantitative
19960,Parachironomus,L,Larva,0,1,None,"Pickard, D.",NA,NA,Quantitative
19960,Tubificidae,X,Undefined,0,2,None,"Pickard, D.",NA,NA,Quantitative
19961,Ablabesmyia,L,Larva,0,2,None,"Pickard, D.",NA,NA,Quantitative
19961,Aeshnidae,L,Larva,0,3,None,"Pickard, D.",NA,NA,Quantitative
19961,Berosus,L,Larva,0,2,None,"Pickard, D.",NA,NA,Quantitative
19961,Buenoa,A,Adult,0,10,None,"Pickard, D.",NA,SAFIT_2006,Quantitative
19961,Callibaetis,L,Larva,0,3,None,"Pickard, D.",NA,NA,Quantitative
19961,Chironomus,L,Larva,0,2,None,"Pickard, D.",NA,NA,Quantitative
19961,Simocephalus sp.,X,Undefined,0,7,None,"Pickard, D.",NA,SAFIT_2006,Quantitative
19961,Corixidae,L,Larva,0,7,I,"Pickard, D.",NA,NA,Quantitative
19961,Dero,X,Undefined,0,8,None,"Pickard, D.",NA,NA,Quantitative
19961,Dicrotendipes,L,Larva,0,6,None,"Pickard, D.",NA,NA,Quantitative
19961,Helisoma,X,Undefined,0,1,None,"Pickard, D.",NA,NA,Quantitative
19961,Hesperocorixa,A,Adult,0,3,None,"Pickard, D.",NA,NA,Quantitative
19961,Hyalella,X,Undefined,0,390,None,"Pickard, D.",NA,NA,Quantitative
19961,Hydra,X,Undefined,0,5,None,"Pickard, D.",NA,NA,Quantitative
19961,Hydrachna,X,Undefined,0,3,None,"Pickard, D.",NA,NA,Quantitative
19961,Ischnura,L,Larva,0,5,None,"Pickard, D.",NA,NA,Quantitative
19961,Ostracoda,X,Undefined,0,1,None,"Pickard, D.",NA,NA,Quantitative
19961,Peltodytes,A,Adult,0,1,None,"Pickard, D.",NA,NA,Quantitative
19961,Physa,X,Undefined,0,33,None,"Pickard, D.",NA,NA,Quantitative
19961,Piona,X,Undefined,0,1,None,"Pickard, D.",NA,NA,Quantitative
19961,Procladius,L,Larva,0,1,None,"Pickard, D.",NA,NA,Quantitative
19961,Tanytarsus,L,Larva,0,2,None,"Pickard, D.",NA,NA,Quantitative
19961,Tubificidae,X,Undefined,0,2,I,"Pickard, D.",NA,NA,Quantitative
19962,Buenoa,A,Adult,0,1,None,"Pickard, D.",NA,SAFIT_2006,Quantitative
19962,Leptodiaptomus siciloides,X,Undefined,0,15,None,"Pickard, D.",NA,SAFIT_2006,Quantitative
19962,Callibaetis,L,Larva,0,7,None,"Pickard, D.",NA,NA,Quantitative
19962,Chironomus,L,Larva,0,101,I,"Pickard, D.",NA,NA,Quantitative
19962,Simocephalus sp.,X,Undefined,0,22,None,"Pickard, D.",NA,SAFIT_2006,Quantitative
19962,Ceriodaphnia sp.,X,Undefined,0,78,None,"Pickard, D.",NA,SAFIT_2006,Quantitative
19962,Colymbetes,L,Larva,0,7,None,"Pickard, D.",NA,NA,Quantitative
19962,Culicidae,L,Larva,0,1,I,"Pickard, D.",NA,NA,Quantitative
19962,Acanthocyclops trajani,X,Undefined,0,11,None,"Pickard, D.",NA,SAFIT_2006,Quantitative
19962,Dasyhelea,L,Larva,0,3,None,"Pickard, D.",NA,NA,Quantitative
19962,Dero,X,Undefined,0,26,None,"Pickard, D.",NA,NA,Quantitative
19962,Dicrotendipes,L,Larva,0,2,None,"Pickard, D.",NA,NA,Quantitative
19962,Dytiscidae,L,Larva,0,4,I,"Pickard, D.",NA,NA,Quantitative
19962,Hyalella,X,Undefined,0,75,None,"Pickard, D.",NA,NA,Quantitative
19962,Laccophilus,A,Adult,0,2,None,"Pickard, D.",NA,NA,Quantitative
19962,Limnodrilus hoffmeisteri,X,Undefined,0,1,None,"Pickard, D.",NA,NA,Quantitative
19962,Notonecta,A,Adult,0,1,None,"Pickard, D.",NA,SAFIT_2006,Quantitative
19962,Notonectidae,L,Larva,0,6,None,"Pickard, D.",NA,SAFIT_2006,Quantitative
19962,Oreodytes,L,Larva,0,6,None,"Pickard, D.",NA,NA,Quantitative
19962,Ostracoda,X,Undefined,0,25,None,"Pickard, D.",NA,NA,Quantitative
19962,Physa,X,Undefined,0,36,None,"Pickard, D.",NA,NA,Quantitative
19962,Sphaeromias,L,Larva,0,1,None,"Pickard, D.",NA,NA,Quantitative
19962,Tanypus,L,Larva,0,1,None,"Pickard, D.",NA,NA,Quantitative
19962,Tropisternus,L,Larva,0,1,None,"Pickard, D.",NA,NA,Quantitative
19962,Tubificidae,X,Undefined,0,22,I,"Pickard, D.",NA,NA,Quantitative
19963,Anopheles,L,Larva,0,1,None,"Pickard, D.",NA,NA,Quantitative
19963,Aulodrilus,X,Undefined,0,1,None,"Pickard, D.",NA,NA,Quantitative
19963,Caloparyphus/ Euparyphus,L,Larva,0,1,None,"Pickard, D.",NA,NA,Quantitative
19963,Chironomus,L,Larva,0,21,None,"Pickard, D.",NA,NA,Quantitative
19963,Simocephalus sp.,X,Undefined,0,21,None,"Pickard, D.",NA,SAFIT_2006,Quantitative
19963,Coenagrionidae,L,Larva,0,81,None,"Pickard, D.",NA,NA,Quantitative
19963,Cricotopus,L,Larva,0,3,None,"Pickard, D.",NA,NA,Quantitative
19963,Culicidae,L,Larva,0,1,None,"Pickard, D.",NA,NA,Quantitative
19963,Acanthocyclops trajani,X,Undefined,0,2,None,"Pickard, D.",NA,SAFIT_2006,Quantitative
19963,Ectocyclops phaleratus,X,Undefined,0,2,None,"Pickard, D.",NA,SAFIT_2006,Quantitative
19963,Macrocyclops albidus,X,Undefined,0,32,None,"Pickard, D.",NA,SAFIT_2006,Quantitative
19963,Dasyhelea,L,Larva,0,1,None,"Pickard, D.",NA,NA,Quantitative
19963,Dero,X,Undefined,0,110,None,"Pickard, D.",NA,NA,Quantitative
19963,Dicrotendipes,L,Larva,0,7,None,"Pickard, D.",NA,NA,Quantitative
19963,Enochrus,L,Larva,0,3,None,"Pickard, D.",NA,NA,Quantitative
19963,Ephydridae,L,Larva,0,2,None,"Pickard, D.",NA,NA,Quantitative
19963,Ferrissia,X,Undefined,0,1,None,"Pickard, D.",NA,NA,Quantitative
19963,Haemonais waldvogeli,X,Undefined,0,41,None,"Pickard, D.",NA,NA,Quantitative
19963,Helobdella,X,Undefined,0,1,None,"Pickard, D.",NA,NA,Quantitative
19963,Hyalella,X,Undefined,0,58,None,"Pickard, D.",NA,NA,Quantitative
19963,Ischnura,L,Larva,0,36,None,"Pickard, D.",NA,NA,Quantitative
19963,Limnodrilus hoffmeisteri,X,Undefined,0,1,None,"Pickard, D.",NA,NA,Quantitative
19963,Limnophyes,L,Larva,0,1,None,"Pickard, D.",NA,NA,Quantitative
19963,Ostracoda,X,Undefined,0,3,None,"Pickard, D.",NA,NA,Quantitative
19963,Paraphaenocladius,L,Larva,0,1,None,"Pickard, D.",NA,NA,Quantitative
19963,Physa,X,Undefined,0,14,None,"Pickard, D.",NA,NA,Quantitative
19963,Pristina leidyi,X,Undefined,0,2,None,"Pickard, D.",NA,NA,Quantitative
19963,Procladius,L,Larva,0,1,None,"Pickard, D.",NA,NA,Quantitative
19963,Prostoma,X,Undefined,0,3,None,"Pickard, D.",NA,NA,Quantitative
19963,Scirtidae,A,Adult,0,1,None,"Pickard, D.",NA,SAFIT_2006,Quantitative
19963,Sphaeromias,L,Larva,0,1,None,"Pickard, D.",NA,NA,Quantitative
19963,Syrphidae,L,Larva,0,1,None,"Pickard, D.",NA,NA,Quantitative
19963,Tanypus,L,Larva,0,3,None,"Pickard, D.",NA,NA,Quantitative
19963,Tipulidae,L,Larva,0,2,None,"Pickard, D.",NA,NA,Quantitative
19963,Tramea,L,Larva,0,10,None,"Pickard, D.",NA,NA,Quantitative
19963,Tubificidae,X,Undefined,0,36,None,"Pickard, D.",NA,NA,Quantitative
19964,Aulodrilus,X,Undefined,0,2,None,"Pickard, D.",NA,NA,Quantitative
19964,Buenoa,A,Adult,0,9,None,"Pickard, D.",NA,SAFIT_2006,Quantitative
19964,Arctodiaptomus dorsalis,X,Undefined,0,2,None,"Pickard, D.",NA,SAFIT_2006,Quantitative
19964,Daphnia pulex ,X,Undefined,0,229,None,"Pickard, D.",NA,SAFIT_2006,Quantitative
19964,Simocephalus sp.,X,Undefined,0,33,None,"Pickard, D.",NA,SAFIT_2006,Quantitative
19964,Corisella decolor,A,Adult,0,2,None,"Pickard, D.",NA,NA,Quantitative
19964,Corixidae,L,Larva,0,17,I,"Pickard, D.",NA,NA,Quantitative
19964,Acanthocyclops trajani,X,Undefined,0,4,None,"Pickard, D.",NA,SAFIT_2006,Quantitative
19964,Macrocyclops albidus,X,Undefined,0,3,None,"Pickard, D.",NA,SAFIT_2006,Quantitative
19964,Dero,X,Undefined,0,29,None,"Pickard, D.",NA,NA,Quantitative
19964,Enallagma,L,Larva,0,1,None,"Pickard, D.",NA,NA,Quantitative
19964,Helisoma,X,Undefined,0,2,None,"Pickard, D.",NA,NA,Quantitative
19964,Helobdella stagnalis,X,Undefined,0,3,None,"Pickard, D.",NA,NA,Quantitative
19964,Hyalella,X,Undefined,0,130,None,"Pickard, D.",NA,NA,Quantitative
19964,Piona,X,Undefined,0,7,None,"Pickard, D.",NA,NA,Quantitative
19964,Trichocorixa,A,Adult,0,1,None,"Pickard, D.",NA,NA,Quantitative
19964,Tubificidae,X,Undefined,0,8,I,"Pickard, D.",NA,NA,Quantitative
19964,Turbellaria,X,Undefined,0,4,None,"Pickard, D.",NA,NA,Quantitative
19944,Gerris,A,Adult,1,1,None,"Pickard, D.",NA,NA,Rare
19945,Tanypus,L,Larva,1,3,None,"Pickard, D.",NA,NA,Rare
19945,Sympetrum,L,Larva,1,,None,"Pickard, D.",NA,NA,Rare
19950,Rhionaeshna,L,Larva,1,1,None,"Pickard, D.",NA,NA,Rare
19950,Gerris,A,Adult,1,1,None,"Pickard, D.",NA,NA,Rare
19950,Enochrus,A,Adult,1,1,None,"Pickard, D.",NA,NA,Rare
19950,Archilestes,L,Larva,1,1,None,"Pickard, D.",NA,NA,Rare
19951,Ishnura,L,Larva,1,1,None,"Pickard, D.",NA,NA,Rare
19952,Enochrus,A,Adult,1,1,None,"Pickard, D.",NA,NA,Rare
19952,Sympetrum,L,Larva,1,1,None,"Pickard, D.",NA,NA,Rare
19952,Helobdella,,Undefined,1,1,None,"Pickard, D.",NA,NA,Rare
19953,Hyalella,,Undefined,1,4,None,"Pickard, D.",NA,NA,Rare
19953,Physa,,Undefined,1,1,None,"Pickard, D.",NA,NA,Rare
19953,Erpobdellidae,,Undefined,1,1,None,"Pickard, D.",NA,NA,Rare
19953,Corisella decolor,A,Adult,1,1,None,"Pickard, D.",NA,NA,Rare
19953,Dicrotendipes,L,Larva,1,1,None,"Pickard, D.",NA,NA,Rare
19954,Anax sp.,L,Larva,1,1,None,"Pickard, D.",NA,NA,Rare
19954,Ishnura,L,Larva,1,1,None,"Pickard, D.",NA,NA,Rare
19955,Anax sp.,L,Larva,1,3,None,"Pickard, D.",NA,NA,Rare
19955,Hesperocorixa,A,Adult,1,1,None,"Pickard, D.",NA,NA,Rare
19955,Ishnura,L,Larva,1,1,None,"Pickard, D.",NA,NA,Rare
19955,Enochrus,A,Adult,1,1,None,"Pickard, D.",NA,NA,Rare
19957,Anax,L,Larva,1,1,None,"Pickard, D.",NA,NA,Rare
19957,Tramea,L,Larva,1,1,None,"Pickard, D.",NA,NA,Rare
19957,Helisoma,,Undefined,1,1,None,"Pickard, D.",NA,NA,Rare
19958,Tropisternus,L,Larva,1,1,None,"Pickard, D.",NA,NA,Rare
19959,Anopheles,L,Larva,1,1,None,"Pickard, D.",NA,NA,Rare
19960,Tramea,L,Larva,1,2,None,"Pickard, D.",NA,NA,Rare
19960,Ishnura,L,Larva,1,1,None,"Pickard, D.",NA,NA,Rare
19960,Corisella decolor,A,Adult,1,1,None,"Pickard, D.",NA,NA,Rare
19960,Scirtidae,L,Larva,1,1,None,"Pickard, D.",NA,NA,Rare
19960,Helisoma,,Undefined,1,1,None,"Pickard, D.",NA,NA,Rare
19961,Ishnura,L,Larva,1,1,None,"Pickard, D.",NA,NA,Rare
19961,Anax,L,Larva,1,1,None,"Pickard, D.",NA,NA,Rare
19961,Sympetrum,L,Larva,1,1,None,"Pickard, D.",NA,NA,Rare
19961,Gerris,A,Adult,1,1,None,"Pickard, D.",NA,NA,Rare
19961,Hesperocorixa,A,Adult,1,1,None,"Pickard, D.",NA,NA,Rare
19961,Notonecta,A,Adult,1,1,None,"Pickard, D.",NA,NA,Rare
19961,Enochrus,A,Adult,1,1,None,"Pickard, D.",NA,NA,Rare
19962,Rhionaeshna,L,Larva,1,2,None,"Pickard, D.",NA,NA,Rare
19962,Notonecta,A,Adult,1,1,None,"Pickard, D.",NA,NA,Rare
19944,Berosus,A,Adult,1,1,None,"Pickard, D.",NA,NA,Rare
19944,Peltodytes,A,Adult,1,1,None,"Pickard, D.",NA,NA,Rare
19944,Hesoperocorixa,A,Adult,1,2,None,"Pickard, D.",NA,NA,Rare
19946,Physa,,Undefined,1,1,None,"Pickard, D.",NA,NA,Rare
19947,Ferrisia,,Undefined,1,1,None,"Pickard, D.",NA,NA,Rare
19948,Enallagma,L,Larva,1,3,None,"Pickard, D.",NA,NA,Rare
19948,Corixidae,L,Larva,1,2,None,"Pickard, D.",NA,NA,Rare
19948,Notonecta,A,Larva,1,2,None,"Pickard, D.",NA,NA,Rare
19948,Procladius,L,Larva,1,1,None,"Pickard, D.",NA,NA,Rare
19948,Haliplus,A,Adult,1,1,None,"Pickard, D.",NA,NA,Rare
19948,llybius,L,Larva,1,2,None,"Pickard, D.",NA,NA,Rare
19949,Cambaridae,,Undefined,1,1,None,"Pickard, D.",NA,NA,Rare
19949,Rhionaeshna,,Undefined,1,1,None,"Pickard, D.",NA,NA,Rare
19949,Sympetrum,,Undefined,1,,None,"Pickard, D.",NA,NA,Rare
19951,Aeshnidae,L,Larva,1,1,None,"Pickard, D.",NA,NA,Rare
19952,Ablabesmyia,L,Larva,1,1,None,"Pickard, D.",NA,NA,Rare
19953,Helobdella stagnalis,,Undefined,1,1,None,"Pickard, D.",NA,NA,Rare
19954,Erpobdellidae,,Undefined,1,1,None,"Pickard, D.",NA,NA,Rare
19955,Anopheles,L,Larva,1,1,None,"Pickard, D.",NA,NA,Rare
19956,Buenoa,A,Adult,1,3,None,"Pickard, D.",NA,NA,Rare
19957,Tropisternus lateralis,A,Adult,1,1,None,"Pickard, D.",NA,NA,Rare
19957,Buenoa,A,Adult,1,1,None,"Pickard, D.",NA,NA,Rare
19958,Notonecta,A,Adult,1,1,None,"Pickard, D.",NA,NA,Rare
19958,Enochrus,A,Adult,1,1,None,"Pickard, D.",NA,NA,Rare
19958,Hygrotus,A,Adult,1,1,None,"Pickard, D.",NA,NA,Rare
19958,Ephydridae,L,Larva,1,1,None,"Pickard, D.",NA,NA,Rare
19959,Buenoa,A,Adult,1,2,None,"Pickard, D.",NA,NA,Rare
19961,Laccophilus,A,Adult,1,2,None,"Pickard, D.",NA,NA,Rare
19962,Enochrus,L,Larva,1,1,None,"Pickard, D.",NA,NA,Rare
19962,Ishnura,L,Larva,1,1,None,"Pickard, D.",NA,NA,Rare
19963,Helisoma,,Undefined,1,1,None,"Pickard, D.",NA,NA,Rare
